listing_id,price,nbhood_full,State
30691909,172,Manhattan, Hell's Kitchen
30691956,68,Queens, Long Island City
30692023,75,Brooklyn, Williamsburg
30692246,55,Queens, Ridgewood
30692398,50,Brooklyn, Bushwick
30692462,125,Brooklyn, Bedford-Stuyvesant
30694626,160,Brooklyn, Bedford-Stuyvesant
30694693,60,Queens, Woodhaven
30694768,65,Manhattan, Inwood
30694839,75,Brooklyn, Williamsburg
30694973,61,Queens, Woodside
30695144,150,Brooklyn, Williamsburg
30695780,125,Manhattan, Upper East Side
30696051,99,Queens, Glendale
30697032,75,Brooklyn, Greenpoint
30697207,70,Queens, Ditmars Steinway
30697483,55,Manhattan, Two Bridges
30700892,90,Manhattan, East Harlem
30701853,65,Brooklyn, Gowanus
30702161,90,Manhattan, East Harlem
30704068,99,Brooklyn, Clinton Hill
30704165,100,Queens, Ditmars Steinway
30705353,140,Brooklyn, Bedford-Stuyvesant
30705522,49,Manhattan, East Village
30706240,150,Manhattan, Harlem
30706259,285,Manhattan, East Village
30706271,150,Queens, Ditmars Steinway
30706817,89,Manhattan, East Harlem
30707567,75,Manhattan, Washington Heights
30707586,75,Brooklyn, Midwood
30708251,99,Brooklyn, Williamsburg
30708308,65,Manhattan, Harlem
30708899,133,Manhattan, Chelsea
30709202,130,Manhattan, Chelsea
30709893,172,Manhattan, Midtown
30710247,40,Brooklyn, Bedford-Stuyvesant
30710264,100,Manhattan, Upper West Side
30710325,80,Brooklyn, Williamsburg
30710462,93,Brooklyn, Bushwick
30710954,100,Brooklyn, Gowanus
30711544,299,Queens, Elmhurst
30712164,69,Bronx, Mount Hope
30712281,110,Brooklyn, Sheepshead Bay
30712349,120,Brooklyn, Williamsburg
30712446,120,Brooklyn, Fort Greene
30712669,250,Manhattan, East Village
30712682,130,Brooklyn, Bushwick
30713613,179,Queens, Astoria
30713926,90,Brooklyn, Clinton Hill
30714036,500,Brooklyn, Crown Heights
30714312,60,Queens, Sunnyside
30715104,110,Brooklyn, Bushwick
30716192,70,Manhattan, Upper West Side
30716880,228,Manhattan, Nolita
30717174,150,Manhattan, Kips Bay
30717311,154,Manhattan, West Village
30717487,179,Brooklyn, Greenpoint
30717527,283,Queens, Long Island City
30717533,45,Brooklyn, Crown Heights
30718403,69,Brooklyn, Flatlands
30720530,39,Queens, Astoria
30723941,150,Manhattan, Kips Bay
30728438,62,Queens, Jackson Heights
30728885,180,Manhattan, Financial District
30728947,145,Brooklyn, South Slope
30730521,200,Manhattan, Upper East Side
30731628,110,Brooklyn, Borough Park
30731674,225,Manhattan, Midtown
30732728,200,Manhattan, Upper East Side
30732895,70,Brooklyn, Crown Heights
30733035,150,Manhattan, Harlem
30733474,95,Manhattan, Harlem
30733576,80,Manhattan, Lower East Side
30734595,250,Brooklyn, Park Slope
30735151,55,Brooklyn, Bedford-Stuyvesant
30735308,150,Brooklyn, Sunset Park
30735839,55,Brooklyn, Bedford-Stuyvesant
30736119,55,Brooklyn, Bedford-Stuyvesant
30737105,35,Brooklyn, East Flatbush
30737182,350,Manhattan, Upper West Side
30737221,195,Manhattan, Harlem
30737562,89,Brooklyn, Williamsburg
30737572,59,Manhattan, Murray Hill
30739597,48,Brooklyn, Bushwick
30739988,149,Manhattan, Midtown
30740488,49,Brooklyn, Bedford-Stuyvesant
30740551,77,Brooklyn, Fort Greene
30741199,225,Brooklyn, Williamsburg
30741302,49,Brooklyn, Bedford-Stuyvesant
30744543,120,Queens, Queens Village
30745232,200,Brooklyn, Park Slope
30745402,115,Manhattan, Hell's Kitchen
30746904,175,Manhattan, Chinatown
30747260,30,Brooklyn, Sunset Park
30747515,35,Brooklyn, Bedford-Stuyvesant
30747562,37,Brooklyn, Bedford-Stuyvesant
30748041,79,Manhattan, Upper East Side
30749019,40,Queens, Kew Gardens Hills
30749889,100,Brooklyn, Bushwick
30750063,199,Manhattan, Roosevelt Island
30754138,550,Manhattan, SoHo
30756760,55,Queens, Rosedale
30756898,40,Queens, Woodside
30759781,150,Manhattan, Midtown
30762826,140,Brooklyn, Bedford-Stuyvesant
30762861,35,Queens, Woodside
30763021,89,Brooklyn, Flatlands
30763291,48,Brooklyn, Fort Greene
30763342,239,Manhattan, East Village
30763404,90,Manhattan, East Village
30763950,350,Manhattan, East Village
30764168,48,Brooklyn, Fort Greene
30764665,350,Manhattan, East Harlem
30764972,599,Brooklyn, Prospect-Lefferts Gardens
30764990,89,Brooklyn, Williamsburg
30766643,129,Manhattan, Murray Hill
30767017,48,Brooklyn, Fort Greene
30767280,40,Queens, Rego Park
30767659,220,Manhattan, Midtown
30767663,120,Brooklyn, Bushwick
30767905,48,Brooklyn, Fort Greene
30768008,150,Manhattan, Harlem
30768300,99,Manhattan, Hell's Kitchen
30769015,100,Brooklyn, Bedford-Stuyvesant
30769129,100,Brooklyn, Williamsburg
30769456,80,Queens, Astoria
30769650,50,Brooklyn, Bay Ridge
30769899,100,Brooklyn, Brooklyn Heights
30769985,150,Brooklyn, Bedford-Stuyvesant
30770301,75,Manhattan, East Village
30770314,116,Manhattan, Financial District
30770478,60,Brooklyn, Clinton Hill
30770723,70,Brooklyn, Bushwick
30770830,125,Manhattan, Harlem
30772697,90,Manhattan, Harlem
30772753,200,Manhattan, Lower East Side
30773154,90,Manhattan, East Village
30773558,350,Manhattan, East Harlem
30774970,75,Brooklyn, Bedford-Stuyvesant
30775624,65,Manhattan, Washington Heights
30775672,72,Brooklyn, Williamsburg
30776023,120,Manhattan, Upper East Side
30776172,180,Manhattan, Financial District
30785849,250,Manhattan, West Village
30786156,160,Brooklyn, Bedford-Stuyvesant
30786668,300,Brooklyn, Flatlands
30786946,66,Queens, Richmond Hill
30788330,160,Manhattan, Chelsea
30789224,38,Queens, Queens Village
30789463,185,Manhattan, Upper East Side
30791783,199,Manhattan, Upper East Side
30791949,175,Brooklyn, Williamsburg
30792105,60,Queens, Astoria
30792566,432,Manhattan, Lower East Side
30793033,66,Queens, Briarwood
30793116,80,Manhattan, Washington Heights
30794026,150,Brooklyn, Bedford-Stuyvesant
30795092,185,Brooklyn, Crown Heights
30795672,29,Brooklyn, Brownsville
30795983,42,Queens, East Elmhurst
30797190,45,Queens, Woodhaven
30797357,131,Manhattan, Hell's Kitchen
30798936,89,Manhattan, Hell's Kitchen
30799348,45,Brooklyn, Bedford-Stuyvesant
30800868,129,Manhattan, Upper West Side
30801068,33,Queens, Woodside
30801197,122,Queens, Maspeth
30801344,129,Manhattan, Upper West Side
30801989,50,Queens, Astoria
30805617,140,Manhattan, Midtown
30806012,130,Manhattan, Midtown
30809679,180,Manhattan, Hell's Kitchen
30810353,160,Manhattan, Hell's Kitchen
30810475,130,Manhattan, Hell's Kitchen
30811789,150,Manhattan, East Harlem
30811958,90,Manhattan, Harlem
30812751,199,Manhattan, Hell's Kitchen
30814038,90,Manhattan, Upper West Side
30814580,444,Brooklyn, Williamsburg
30815072,349,Manhattan, East Village
30815097,195,Brooklyn, Clinton Hill
30815343,70,Manhattan, Murray Hill
30816604,150,Brooklyn, South Slope
30817133,199,Brooklyn, Fort Greene
30817394,120,Brooklyn, Williamsburg
30817424,40,Queens, Ditmars Steinway
30817603,120,Brooklyn, Williamsburg
30818441,350,Manhattan, Hell's Kitchen
30818565,94,Queens, Forest Hills
30818914,185,Manhattan, Harlem
30819021,150,Manhattan, Murray Hill
30819096,225,Manhattan, Hell's Kitchen
30819919,120,Manhattan, Stuyvesant Town
30820062,100,Brooklyn, Prospect-Lefferts Gardens
30820590,130,Brooklyn, Bedford-Stuyvesant
30821795,140,Manhattan, Upper East Side
30822294,40,Queens, Ditmars Steinway
30822664,145,Manhattan, Hell's Kitchen
30822815,185,Manhattan, Roosevelt Island
30823061,250,Brooklyn, Williamsburg
30823651,99,Bronx, Throgs Neck
30823817,120,Manhattan, Hell's Kitchen
30824786,75,Manhattan, Chelsea
30824804,180,Brooklyn, Bedford-Stuyvesant
30824853,250,Brooklyn, Williamsburg
30825043,30,Brooklyn, Crown Heights
30826725,114,Brooklyn, Canarsie
30826777,45,Queens, Long Island City
30842198,100,Queens, Jackson Heights
30850027,85,Brooklyn, Williamsburg
30850215,150,Manhattan, Morningside Heights
30850620,50,Brooklyn, Bedford-Stuyvesant
30851304,75,Queens, Springfield Gardens
30851988,70,Queens, Astoria
30852631,60,Brooklyn, Williamsburg
30852793,37,Queens, Forest Hills
30852891,135,Staten Island, St. George
30853505,300,Manhattan, Kips Bay
30853530,65,Manhattan, Harlem
30853694,300,Brooklyn, Bedford-Stuyvesant
30854157,180,Manhattan, Hell's Kitchen
30854475,40,Brooklyn, East Flatbush
30855529,80,Manhattan, Upper East Side
30855904,160,Manhattan, Midtown
30856584,80,Manhattan, Upper East Side
30856920,110,Brooklyn, Bedford-Stuyvesant
30857071,285,Manhattan, Hell's Kitchen
30857261,49,Queens, Kew Gardens Hills
30857450,60,Brooklyn, Bedford-Stuyvesant
30857971,300,Manhattan, Upper East Side
30859271,55,Brooklyn, Sunset Park
30859838,190,Manhattan, West Village
30862301,30,Queens, Woodhaven
30875053,195,Manhattan, Harlem
30877996,100,Staten Island, Arrochar
30878695,160,Brooklyn, Williamsburg
30879375,100,Brooklyn, Greenpoint
30879761,60,Manhattan, Morningside Heights
30881484,65,Brooklyn, Bushwick
30882631,50,Brooklyn, Bedford-Stuyvesant
30882893,450,Manhattan, Hell's Kitchen
30882957,115,Brooklyn, Greenpoint
30883546,48,Brooklyn, Fort Greene
30884263,499,Manhattan, Lower East Side
30885287,240,Manhattan, Midtown
30885754,48,Brooklyn, Fort Greene
30885792,80,Manhattan, Chelsea
30885937,109,Brooklyn, Downtown Brooklyn
30886242,52,Manhattan, Washington Heights
30887065,139,Brooklyn, Bedford-Stuyvesant
30887578,145,Brooklyn, Bedford-Stuyvesant
30888271,80,Brooklyn, Cypress Hills
30890018,180,Manhattan, Hell's Kitchen
30891733,99,Queens, Corona
30892407,61,Queens, Richmond Hill
30898965,180,Manhattan, Kips Bay
30901275,45,Queens, Springfield Gardens
30902549,140,Manhattan, Washington Heights
30902832,99,Manhattan, Harlem
30903481,60,Brooklyn, Greenpoint
30904197,85,Manhattan, Lower East Side
30904215,350,Manhattan, Chelsea
30904692,31,Brooklyn, Crown Heights
30904806,190,Queens, Astoria
30905035,180,Manhattan, Harlem
30905264,60,Brooklyn, Williamsburg
30905265,38,Brooklyn, Bedford-Stuyvesant
30906210,210,Queens, Long Island City
30906400,350,Manhattan, Harlem
30907275,60,Brooklyn, Bedford-Stuyvesant
30907441,125,Brooklyn, Williamsburg
30908379,155,Manhattan, East Harlem
30908416,45,Brooklyn, Greenpoint
30908766,85,Queens, Queens Village
30908886,109,Manhattan, SoHo
30909031,98,Brooklyn, Fort Hamilton
30910712,125,Manhattan, Hell's Kitchen
30910732,750,Manhattan, East Harlem
30911300,160,Manhattan, Upper East Side
30911893,125,Brooklyn, Williamsburg
30912190,93,Queens, Springfield Gardens
30912539,275,Brooklyn, Prospect Heights
30912652,375,Manhattan, Hell's Kitchen
30913224,80,Brooklyn, Williamsburg
30913411,299,Manhattan, Chelsea
30913615,100,Manhattan, Hell's Kitchen
30913799,90,Manhattan, Upper West Side
30914075,55,Brooklyn, Prospect Heights
30914114,180,Manhattan, West Village
30914235,45,Brooklyn, Sunset Park
30915138,80,Manhattan, Upper East Side
30915351,153,Manhattan, Upper East Side
30916118,350,Manhattan, Midtown
30923312,125,Brooklyn, Williamsburg
30924308,600,Brooklyn, Bedford-Stuyvesant
30925552,425,Manhattan, Midtown
30925627,88,Brooklyn, Crown Heights
30925647,65,Queens, Sunnyside
30927349,420,Manhattan, Financial District
30927746,220,Manhattan, East Harlem
30929071,175,Brooklyn, Bedford-Stuyvesant
30929724,380,Manhattan, SoHo
30929887,45,Queens, Long Island City
30929920,300,Queens, Arverne
30930476,443,Manhattan, East Village
30930863,50,Manhattan, Harlem
30930990,116,Manhattan, Midtown
30931406,119,Manhattan, Upper East Side
30932198,225,Manhattan, SoHo
30932236,150,Bronx, Claremont Village
30932555,179,Manhattan, Hell's Kitchen
30933535,200,Queens, Ridgewood
30933599,60,Brooklyn, Bushwick
30935520,300,Manhattan, West Village
30936253,55,Manhattan, Upper West Side
30937590,262,Manhattan, Murray Hill
30937591,255,Manhattan, Murray Hill
30937594,245,Manhattan, Murray Hill
30937595,185,Manhattan, Hell's Kitchen
30937596,185,Manhattan, Hell's Kitchen
30937597,252,Manhattan, Murray Hill
30937598,189,Manhattan, Hell's Kitchen
30937740,228,Manhattan, Murray Hill
30937747,240,Manhattan, Murray Hill
30937750,241,Manhattan, Murray Hill
30937756,265,Manhattan, Murray Hill
30937759,263,Manhattan, Murray Hill
30937762,243,Manhattan, Murray Hill
30937764,254,Manhattan, Murray Hill
30937961,35,Queens, Elmhurst
30938001,45,Brooklyn, Prospect Heights
30938629,80,Brooklyn, Williamsburg
30938864,60,Queens, Astoria
30939313,115,Brooklyn, Fort Greene
30939405,235,Manhattan, Upper East Side
30939599,150,Manhattan, Little Italy
30940394,199,Manhattan, Midtown
30940780,150,Manhattan, Roosevelt Island
30941062,89,Manhattan, Hell's Kitchen
30941454,113,Brooklyn, Bensonhurst
30942018,80,Manhattan, Hell's Kitchen
30942778,20,Bronx, Van Nest
30943186,40,Brooklyn, Borough Park
30945324,499,Manhattan, Lower East Side
30948025,200,Bronx, Williamsbridge
30948183,75,Manhattan, East Village
30948241,299,Bronx, Belmont
30950513,1075,Manhattan, Midtown
30950818,50,Brooklyn, Bedford-Stuyvesant
30953535,175,Manhattan, East Village
30954420,200,Manhattan, Lower East Side
30954828,102,Manhattan, Lower East Side
30955020,99,Manhattan, Hell's Kitchen
30955179,200,Queens, Astoria
30955204,55,Queens, Astoria
30955962,140,Queens, Astoria
30956743,100,Brooklyn, Park Slope
30956885,550,Manhattan, NoHo
30957964,134,Manhattan, Hell's Kitchen
30958404,150,Manhattan, Harlem
30958416,105,Brooklyn, Williamsburg
30958452,75,Brooklyn, Williamsburg
30958558,250,Manhattan, Greenwich Village
30958706,295,Manhattan, East Village
30958853,32,Brooklyn, Sunset Park
30958980,35,Brooklyn, Bushwick
30959724,180,Manhattan, Upper East Side
30960178,70,Brooklyn, Williamsburg
30961345,130,Manhattan, Upper East Side
30961373,60,Manhattan, Washington Heights
30962509,85,Staten Island, Stapleton
30963889,80,Manhattan, Hell's Kitchen
30964040,80,Manhattan, Hell's Kitchen
30964065,220,Manhattan, Hell's Kitchen
30964729,80,Manhattan, Hell's Kitchen
30964891,120,Manhattan, Upper East Side
30964898,200,Brooklyn, Prospect-Lefferts Gardens
30965275,40,Brooklyn, Bedford-Stuyvesant
30965475,60,Brooklyn, Williamsburg
30965544,80,Bronx, Allerton
30975764,230,Manhattan, Hell's Kitchen
30978169,99,Manhattan, Harlem
30978824,70,Brooklyn, Bushwick
30979146,139,Manhattan, Hell's Kitchen
30980594,350,Manhattan, East Village
30980752,99,Brooklyn, Gowanus
30981877,65,Manhattan, East Harlem
30982372,450,Brooklyn, Williamsburg
30984803,120,Brooklyn, Bay Ridge
30984989,60,Brooklyn, East Flatbush
30989033,130,Brooklyn, Prospect Heights
30994310,100,Brooklyn, Greenpoint
30995347,75,Queens, Elmhurst
30998033,199,Brooklyn, Sheepshead Bay
30999038,183,Manhattan, SoHo
30999134,35,Brooklyn, Bedford-Stuyvesant
30999358,22,Brooklyn, Sunset Park
30999460,104,Brooklyn, Windsor Terrace
31000518,100,Manhattan, East Harlem
31000866,150,Queens, Elmhurst
31001555,820,Manhattan, Midtown
31001961,69,Manhattan, Harlem
31002413,49,Bronx, Fieldston
31002659,205,Manhattan, Chelsea
31002972,91,Manhattan, Chinatown
31003285,90,Queens, Flushing
31014013,45,Brooklyn, Bedford-Stuyvesant
31014208,520,Manhattan, East Village
31014381,58,Queens, Flushing
31017536,130,Manhattan, Kips Bay
31017639,70,Queens, Astoria
31018202,40,Brooklyn, Williamsburg
31018438,399,Manhattan, Nolita
31018826,118,Brooklyn, Williamsburg
31018894,37,Brooklyn, Bushwick
31020087,370,Manhattan, West Village
31020399,165,Bronx, West Farms
31020675,125,Manhattan, Lower East Side
31022309,99,Manhattan, Hell's Kitchen
31022359,35,Queens, Sunnyside
31022770,100,Brooklyn, Sunset Park
31022861,150,Manhattan, Chinatown
31023868,175,Brooklyn, Fort Greene
31023979,75,Brooklyn, East Flatbush
31025081,85,Queens, Sunnyside
31025252,100,Manhattan, Upper East Side
31028269,200,Brooklyn, Clinton Hill
31032487,20,Bronx, Van Nest
31035022,155,Brooklyn, Bushwick
31035955,400,Manhattan, Hell's Kitchen
31037068,60,Queens, East Elmhurst
31037859,135,Manhattan, Hell's Kitchen
31038842,140,Brooklyn, Bushwick
31039678,120,Queens, Flushing
31039690,250,Manhattan, Chelsea
31039784,90,Brooklyn, South Slope
31040919,200,Queens, Ditmars Steinway
31041100,200,Manhattan, Hell's Kitchen
31041659,55,Manhattan, Harlem
31042032,55,Manhattan, Harlem
31042197,250,Manhattan, East Harlem
31042303,50,Manhattan, Harlem
31042470,58,Manhattan, Harlem
31043762,55,Manhattan, Harlem
31043855,160,Manhattan, Washington Heights
31043873,149,Manhattan, Harlem
31044749,35,Queens, St. Albans
31045451,250,Brooklyn, Windsor Terrace
31048559,175,Brooklyn, Bedford-Stuyvesant
31049346,55,Queens, Long Island City
31050262,55,Brooklyn, Bedford-Stuyvesant
31052540,100,Brooklyn, Bedford-Stuyvesant
31052694,89,Brooklyn, Williamsburg
31052742,140,Manhattan, Hell's Kitchen
31052910,649,Manhattan, SoHo
31053045,20,Bronx, Van Nest
31053180,189,Brooklyn, Williamsburg
31053208,55,Brooklyn, Bushwick
31054045,65,Queens, Ridgewood
31054058,89,Manhattan, Harlem
31054795,89,Manhattan, Harlem
31054975,165,Manhattan, Nolita
31055032,142,Manhattan, Greenwich Village
31055362,46,Queens, Corona
31055896,75,Manhattan, Washington Heights
31056015,63,Brooklyn, Bedford-Stuyvesant
31056122,75,Brooklyn, Sunset Park
31057348,249,Manhattan, Hell's Kitchen
31058888,100,Brooklyn, Bushwick
31058918,65,Queens, Jamaica
31059276,399,Manhattan, Hell's Kitchen
31062827,120,Brooklyn, Bedford-Stuyvesant
31065551,60,Queens, Sunnyside
31066679,100,Brooklyn, Bushwick
31067269,125,Manhattan, Upper East Side
31067660,90,Manhattan, Greenwich Village
31067715,100,Bronx, Fordham
31068388,35,Queens, East Elmhurst
31069444,75,Brooklyn, Greenpoint
31071518,28,Manhattan, Harlem
31072227,85,Manhattan, Two Bridges
31074354,50,Queens, Jackson Heights
31074425,80,Queens, St. Albans
31075136,350,Manhattan, Upper East Side
31075162,295,Manhattan, Harlem
31075172,130,Brooklyn, Williamsburg
31075624,80,Brooklyn, Bedford-Stuyvesant
31076185,79,Queens, Queens Village
31076667,70,Queens, Long Island City
31077566,225,Manhattan, East Village
31082026,300,Manhattan, Chelsea
31082686,83,Brooklyn, Bedford-Stuyvesant
31085028,310,Manhattan, Greenwich Village
31085213,209,Manhattan, Hell's Kitchen
31085554,247,Manhattan, Harlem
31085569,300,Manhattan, Inwood
31085679,80,Brooklyn, Bedford-Stuyvesant
31085806,99,Manhattan, Upper East Side
31086198,100,Queens, Springfield Gardens
31086356,60,Brooklyn, Crown Heights
31087023,40,Brooklyn, Sheepshead Bay
31087094,189,Manhattan, Chinatown
31087703,300,Manhattan, Hell's Kitchen
31089253,200,Bronx, East Morrisania
31090120,44,Queens, Ozone Park
31090222,30,Queens, Jamaica
31090684,60,Brooklyn, Bushwick
31090803,48,Brooklyn, Borough Park
31092944,350,Brooklyn, Crown Heights
31094549,90,Brooklyn, Bedford-Stuyvesant
31095373,35,Queens, Rosedale
31097777,85,Brooklyn, Williamsburg
31098262,250,Manhattan, Chelsea
31099129,70,Manhattan, East Harlem
31099515,35,Queens, East Elmhurst
31099533,160,Manhattan, Hell's Kitchen
31099999,93,Queens, Long Island City
31100145,45,Queens, East Elmhurst
31100244,249,Brooklyn, Bushwick
31100684,150,Manhattan, Kips Bay
31100844,49,Queens, Sunnyside
31101102,48,Queens, Long Island City
31101775,27,Brooklyn, Bedford-Stuyvesant
31101826,35,Brooklyn, Bedford-Stuyvesant
31102513,59,Brooklyn, East Flatbush
31102915,120,Brooklyn, Midwood
31103138,50,Manhattan, Harlem
31103559,65,Staten Island, Arrochar
31106126,80,Queens, East Elmhurst
31106666,65,Brooklyn, Bedford-Stuyvesant
31110349,85,Queens, Ditmars Steinway
31111599,288,Manhattan, SoHo
31112840,55,Staten Island, South Beach
31113241,200,Queens, Flushing
31113620,60,Brooklyn, Flatbush
31114246,112,Brooklyn, Bedford-Stuyvesant
31116524,35,Brooklyn, Flatbush
31116747,150,Brooklyn, East New York
31118219,61,Brooklyn, Bushwick
31118680,130,Manhattan, East Village
31119139,70,Brooklyn, Greenpoint
31119351,55,Brooklyn, Bushwick
31119965,200,Queens, Long Island City
31120226,100,Manhattan, East Village
31120563,1750,Brooklyn, Prospect Heights
31120596,48,Brooklyn, East Flatbush
31120894,55,Brooklyn, Greenpoint
31121208,35,Brooklyn, Kensington
31121209,50,Brooklyn, East Flatbush
31121213,115,Manhattan, Harlem
31121525,250,Manhattan, Lower East Side
31121555,60,Brooklyn, Bedford-Stuyvesant
31121622,155,Manhattan, Gramercy
31121946,188,Queens, Ozone Park
31122502,205,Manhattan, Hell's Kitchen
31122551,185,Brooklyn, Bushwick
31122807,200,Manhattan, Chelsea
31122836,200,Manhattan, Chelsea
31123021,150,Brooklyn, Williamsburg
31123490,279,Manhattan, Hell's Kitchen
31123611,40,Queens, Jamaica
31124175,125,Brooklyn, Bedford-Stuyvesant
31124462,100,Manhattan, Hell's Kitchen
31124852,195,Brooklyn, Cypress Hills
31125134,120,Manhattan, Midtown
31125496,65,Brooklyn, Bedford-Stuyvesant
31125857,125,Bronx, East Morrisania
31126424,45,Brooklyn, Kensington
31127208,89,Manhattan, Harlem
31127267,45,Queens, Kew Gardens Hills
31127402,250,Brooklyn, Bedford-Stuyvesant
31127529,65,Brooklyn, Bedford-Stuyvesant
31127742,450,Manhattan, Kips Bay
31127921,299,Manhattan, East Village
31129115,99,Brooklyn, Red Hook
31135051,30,Queens, St. Albans
31135611,38,Queens, Queens Village
31136603,150,Manhattan, Hell's Kitchen
31140017,80,Brooklyn, Crown Heights
31141189,70,Queens, Forest Hills
31142239,300,Brooklyn, East Flatbush
31142743,39,Brooklyn, Bushwick
31143144,70,Manhattan, Washington Heights
31143377,300,Manhattan, Battery Park City
31143457,250,Manhattan, Midtown
31144302,199,Manhattan, Lower East Side
31144445,25,Brooklyn, Bensonhurst
31144697,350,Manhattan, Midtown
31144865,60,Bronx, Mott Haven
31145076,125,Brooklyn, East Flatbush
31145329,81,Brooklyn, Brownsville
31145654,35,Manhattan, Lower East Side
31146186,75,Queens, Astoria
31147386,52,Brooklyn, Windsor Terrace
31147410,40,Queens, Rosedale
31147583,215,Manhattan, Upper East Side
31148404,110,Manhattan, Financial District
31148486,75,Queens, Ridgewood
31149078,30,Brooklyn, Brighton Beach
31149094,1000,Manhattan, Tribeca
31149641,99,Manhattan, Upper West Side
31151589,30,Brooklyn, Crown Heights
31151736,190,Manhattan, Chelsea
31152858,110,Manhattan, Morningside Heights
31153254,250,Manhattan, Midtown
31162245,48,Brooklyn, East Flatbush
31164918,48,Brooklyn, Williamsburg
31164968,90,Brooklyn, Bushwick
31166982,60,Brooklyn, Bushwick
31167183,97,Brooklyn, Bedford-Stuyvesant
31167434,99,Manhattan, Hell's Kitchen
31168240,48,Brooklyn, East Flatbush
31168577,48,Brooklyn, East Flatbush
31168852,156,Brooklyn, East Flatbush
31169716,98,Queens, Astoria
31169765,99,Brooklyn, Windsor Terrace
31170814,175,Bronx, City Island
31171380,38,Brooklyn, Bushwick
31172260,35,Manhattan, Upper East Side
31172584,180,Brooklyn, Williamsburg
31173428,200,Manhattan, Hell's Kitchen
31173740,195,Brooklyn, Bedford-Stuyvesant
31174332,50,Manhattan, Upper East Side
31174610,60,Queens, Woodside
31174636,45,Queens, Rego Park
31174994,55,Queens, Rego Park
31175570,90,Brooklyn, Bedford-Stuyvesant
31175623,47,Manhattan, Harlem
31176143,65,Queens, Elmhurst
31176662,250,Manhattan, East Village
31177757,42,Queens, Springfield Gardens
31177794,36,Brooklyn, Sunset Park
31178012,42,Queens, St. Albans
31178588,100,Manhattan, Washington Heights
31178681,89,Queens, Woodhaven
31179136,45,Queens, Rego Park
31181911,20,Brooklyn, Bedford-Stuyvesant
31183757,70,Manhattan, Harlem
31185117,478,Manhattan, East Village
31188274,400,Queens, Elmhurst
31188378,209,Manhattan, Hell's Kitchen
31189073,30,Manhattan, Upper East Side
31189979,205,Brooklyn, Park Slope
31190191,85,Brooklyn, Windsor Terrace
31190326,365,Manhattan, Hell's Kitchen
31191366,65,Brooklyn, Williamsburg
31191752,60,Brooklyn, Bedford-Stuyvesant
31193385,120,Brooklyn, Prospect-Lefferts Gardens
31193461,80,Manhattan, Harlem
31193843,69,Staten Island, Tompkinsville
31194144,20,Brooklyn, Bedford-Stuyvesant
31194321,60,Brooklyn, Bushwick
31201553,200,Brooklyn, Williamsburg
31201605,115,Manhattan, East Village
31201624,45,Brooklyn, Flatbush
31201815,100,Bronx, Melrose
31201905,72,Queens, South Ozone Park
31203322,75,Brooklyn, Flatbush
31203481,40,Brooklyn, Prospect-Lefferts Gardens
31203696,79,Brooklyn, Bushwick
31204536,130,Brooklyn, Crown Heights
31205829,40,Brooklyn, Bushwick
31205946,45,Brooklyn, Bushwick
31206275,42,Bronx, Morris Heights
31206409,100,Manhattan, Roosevelt Island
31206698,99,Brooklyn, Bay Ridge
31207065,33,Queens, Sunnyside
31207719,90,Brooklyn, Bushwick
31208021,35,Brooklyn, Bedford-Stuyvesant
31208062,150,Brooklyn, Bedford-Stuyvesant
31208865,70,Brooklyn, Prospect-Lefferts Gardens
31209400,130,Staten Island, Mariners Harbor
31211375,45,Brooklyn, Bushwick
31211385,150,Queens, Long Island City
31212220,75,Bronx, Longwood
31212456,70,Queens, Rosedale
31214157,110,Manhattan, Kips Bay
31216852,216,Manhattan, Chelsea
31218310,40,Staten Island, New Dorp Beach
31218768,60,Brooklyn, Crown Heights
31218952,60,Manhattan, Harlem
31220603,75,Queens, Woodhaven
31220645,187,Brooklyn, Clinton Hill
31220749,39,Queens, Ridgewood
31221092,60,Manhattan, Harlem
31221208,75,Brooklyn, Greenpoint
31221559,33,Brooklyn, East Flatbush
31221589,75,Brooklyn, Clinton Hill
31221996,39,Brooklyn, Bedford-Stuyvesant
31223941,187,Manhattan, East Village
31224624,85,Manhattan, East Harlem
31225319,75,Bronx, Eastchester
31225404,50,Queens, Ozone Park
31225706,150,Manhattan, Harlem
31226770,72,Manhattan, Chinatown
31226826,50,Queens, Jamaica
31227033,59,Queens, Jamaica
31230933,125,Manhattan, Financial District
31231904,100,Brooklyn, Bushwick
31233576,100,Manhattan, Upper West Side
31234062,160,Manhattan, East Harlem
31234496,45,Brooklyn, Flatbush
31235019,90,Manhattan, West Village
31235120,39,Brooklyn, Bedford-Stuyvesant
31235791,251,Brooklyn, Williamsburg
31236046,67,Bronx, Pelham Gardens
31237303,147,Queens, Springfield Gardens
31237727,115,Manhattan, Upper East Side
31238044,130,Brooklyn, East Flatbush
31242053,65,Queens, Astoria
31243221,55,Queens, Astoria
31248288,55,Brooklyn, Bedford-Stuyvesant
31249784,67,Queens, Jamaica
31253484,50,Queens, Astoria
31253968,35,Staten Island, Tompkinsville
31254505,104,Manhattan, Hell's Kitchen
31255471,99,Manhattan, Upper West Side
31255786,125,Brooklyn, Williamsburg
31258508,110,Brooklyn, Williamsburg
31259044,30,Brooklyn, Park Slope
31259110,89,Manhattan, East Village
31262486,105,Brooklyn, Williamsburg
31263006,175,Queens, Ridgewood
